"Province Name","Province Name","Province Code","District Name","District Name","District Code","OD Name","OD Name","OD Code","Health Center Code","Health Center Name","Health Center Name","Commune Name","Commune Name","Commune Code","Village Name","Village Name","Village Code","HaveVMW"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210302","Boeng Tranh","bwgRtaj;","Boeng Tranh Khang Tboung","bwgRtaj;xagt,Úg","210702","Kampaor","kMe)a:r","21070208","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210302","Boeng Tranh","bwgRtaj;","Boeng Tranh Khang Tboung","bwgRtaj;xagt,Úg","210702","Trapeang Veaeng","RtBaMgEvg","21070209","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210302","Boeng Tranh","bwgRtaj;","Boeng Tranh Khang Tboung","bwgRtaj;xagt,Úg","210702","Tadak Pong","tadk;Bg","21070210","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Cheung Kuon","eCIgKYn","210703","Trapeang Veaeng","RtBaMgEvg","21070301","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Cheung Kuon","eCIgKYn","210703","Ta Mau","taemA","21070302","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Cheung Kuon","eCIgKYn","210703","Trapeang Vihear","RtBaMgvihar","21070303","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Cheung Kuon","eCIgKYn","210703","Tbach","t,ac","21070304","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Cheung Kuon","eCIgKYn","210703","Ta Khouy","taxUy","21070305","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Cheung Kuon","eCIgKYn","210703","Cheung Kuon","eCIgKYn","21070306","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Cheung Kuon","eCIgKYn","210703","Ponsang","BnSaMg","21070307","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Cheung Kuon","eCIgKYn","210703","Anhchanh","GBa©aj","21070308","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Cheung Kuon","eCIgKYn","210703","Thkov","fáÚv","21070309","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Cheung Kuon","eCIgKYn","210703","Krang Lang","RkaMgLg","21070310","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Cheung Kuon","eCIgKYn","210703","Svay Chek","sVayeck","21070311","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Srae Ta Sok","ERstasux","21070401","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Svay Roan","sVayrn§","21070402","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Thlok Damnak Luong","FøkdMNak;høÜg","21070403","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Tramaeng","RtEmg","21070404","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Damnak Trayueng","dMNak;Rtywg","21070405","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Ta Yueng","taywg","21070406","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Prey Khla","éRBxøa","21070407","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Ponlueu","BnøW","21070408","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Kansaom Khlaeng","kenSamEkøg","21070409","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Trapeang Khnar","RtBaMgxañr","21070410","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Angkor Phdiek","GgÁrepþók","21070411","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Chumreah Pen","CMrHeBn","21070412","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Slaeng","Esøg","21070413","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Trapeang Rumduol","RtBaMgrMdYl","21070414","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Boeng","bwg","21070415","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Trapeang Chambak","RtBaMgcMbk;","21070416","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Prey Neang Puon","éRBnagBYn","21070417","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Snaeng Romeang","EsñgrmaMg","21070418","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Chumreah Pen","CMeroEb:n","210704","Prey Snuol","éRBQñÜl","21070419","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Leak Roteh","lak;reTH","21070501","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Trapeang Reang","RtBaMgraMg","21070502","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Prey Choar","éRBC½r","21070503","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Veah Puoh","vHeBaH","21070504","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Trapeang Khlouk","RtBaMgeXøak","21070505","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Angkonh","GgÁúj","21070506","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Tram Kol","RtaMKl;","21070507","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Kab Nuem","kab;nwm","21070508","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Pou","eBaF×","21070509","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Khvav","xVav","21070510","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Boeng","bwg","21070511","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Ou","GUr","21070512","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Trapeang Thnong","RtBaMgFñg;","21070513","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Trapeang Puon","RtBaMgBYn","21070514","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Prey Nhuek","éRBjwk","21070515","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Svay Tong","sVayTg","21070516","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Tuol Ta Chen","TYltacin","21070517","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210211","Khvav","xVav","Khvav","xVav","210705","Trapeang Trabaek","RtBaMgRtEbk","21070518","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Lumchang","lMcg;","21070601","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Svay Prey","sVayéRB","21070602","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Pong Tuek","BgTwk","21070603","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Kdol","kþúl","21070604","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Thommeakney","Fmµn½y","21070605","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Tuol Trea","TYlRTa","21070606","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Ta Muong","tamUg","21070607","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Rung","rug","21070608","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Khvav","xVav","21070609","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Lumchang","lm©g;","210706","Prasiet","Rbesot","21070610","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Khnar","RtBaMgxañr","21070701","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Kok Ta Rie","kuktaero","21070702","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Trea","RtBaMgRTa","21070703","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Tuek Ambel","TwkGMbil","21070704","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Prey Khcheay","éRBx¢ay","21070705","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Taol","etal","21070706","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Thmei","fIµ","21070707","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Rovieng","revog","21070708","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Krang Leav","RkaMglav","21070709","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Chhuk","RtBaMgQUk","21070710","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Stoang","RtBaMgsÞg","21070711","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Veaeng","RtBaMgEvg","21070712","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Chonlat Dai","cnøat;éd","21070713","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Sramaoch Haer","RsemacEhr","21070714","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Trapeang Sdok","RtBaMgsþúk","21070715","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Kruos","®KYs","21070716","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Dak Por","dk;Br","21070717","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Kandal","kNþal","21070718","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Krang Thnong","RkaMgFñg;","21070719","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Prey Snuol","éRBQñÜl","21070720","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Veay Chhneah","vayQñH","21070721","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Char","car","21070722","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Rovieng","revog","210707","Daeum Thlok","edImFøk","21070723","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Kansaom Ak","kenSamGk","21070801","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Dei Kraham","dIRkhm","21070802","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Prey Totueng","éRBTTwg","21070803","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Samraong","sMerag","21070804","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Tuol Char","TYlcar","21070805","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Samraong","sMerag","210708","Ta Poun Khang Kaeut","taeBanxagekIt","21070806","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Samraong","sMerag","210708","Ta Poun Khang Lech","taeBanxaglic","21070807","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210212","Chumreahpen","CMerosEb:n","Samraong","sMerag","210708","Krang Roout","RkaMgrGUt","21070808","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Samraong","sMerag","210708","Svay","sVay","21070809","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Soengh","Esg","210709","Chhuk Khang Cheung","QUksxageCIg","21070901","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Soengh","Esg","210709","Chhuk Khang Tboung","QUksxagt,Úg","21070902","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Soengh","Esg","210709","Kdei","kIþ","21070903","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Soengh","Esg","210709","Prey Khla","éRBxøa","21070904","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Soengh","Esg","210709","Trapeang Kei","RtBaMgkI","21070905","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Soengh","Esg","210709","Veaeng","Evg","21070906","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Soengh","Esg","210709","Tonloab","Tnøab;","21070907","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Soengh","Esg","210709","Pa Na",")a:Na","21070908","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Soengh","Esg","210709","Kay Bang","kay)aMg","21070909","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Soengh","Esg","210709","Krang Traeng","RkaMgERtg","21070910","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210214","Samraong","sMerag","Soengh","Esg","210709","Soengh","swgð","21070911","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Soengh","Esg","210709","Trapeang Prey","RtBaMgéRB","21070912","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210303","Lumchang","lm©g;","Soengh","Esg","210709","Angk Kdei","GgÁkþI","21070913","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Soengh","Esg","210709","Krang Sdau","RkaMgesþA","21070914","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Sla Khang Lech","søaxaglic","21071001","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Sla Khang Kaeut","søaxagekIt","21071002","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Angk Chang'er","GgÁceg¥r","21071003","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Trapeang Trav","RtBaMgRtav","21071004","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Kantrong Prech","k®nÞg;RBic","21071005","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Bati",")aTI","2102","210213","Rovieng","revog","Sla","søa","210710","Boeng Kantrong","bwgk®nÞn;","21071006","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Trapeang Srang","RtBaMgRsg;","21071007","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Pou","eBaF×","21071008","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Ampil","GMBil","21071009","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Kanhchang","kBa©ag","21071010","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Srei Bandit","RsIbNÐit","21071011","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","Srei Prasaeur","RsIRbesIr","21071012","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Prey Kabass","éRBkb,as","2105","210507","Sla","søa","Sla","søa","210710","A Roung","Gaerag","21071013","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Veaeng","Evg","21071101","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Kbal Samraong","k,alsMerag","21071102","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Ruessei Chum","bJsSICMu","21071103","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Saen Pheas","EsnPas","21071104","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Tnaot Ter","etñateTr","21071105","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Dountei","dUntI","21071106","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Sambuor","sMbYr","21071107","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Trea Leu","RTaelI","21071108","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Kampong Trea","kMBg;RTa","21071109","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Thmea","Fµa","21071110","No"
"Takeo","taEkv","21","Samraong","sMerag","2107","Daun Keo","dUnEkv","2103","210304","Trea","RTa","Trea","RTa","210711","Doung","dUg","21071111","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Thon Mon Khang Cheung","Fn;mn;xageCIg","21080101","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Thon Mon Khang Tboung","Fn;mn;xagt,Úg","21080102","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Ruessei","bJsSI","21080103","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Chrouy Prakhor","eRCayRbXr","21080104","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Svay Chrum","sVayRCM","21080105","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Doun Peaeng","dUnEBg","21080106","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Svay Ruessei","sVaybJsSI","21080107","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Khan Khav","xan;xav","21080108","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Trapeang Ruessei","RtBaMgbJsSI","21080109","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Krachab","Rkcab;","21080110","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Trapeang Leak","RtBaMglak;","21080111","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Chong Thnal","cugfñl;","21080112","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Krang Ta Pung","RkaMgtaBUg","21080113","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210305","Baray",")arayN¾","Baray",")arayN¾","210801","Chrouy Samraong","eRCaysMerag","21080114","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210306","Roka Khnong","rkarkñúg","Roka Khnong","rkarkñúg","210802","Chak","ck","21080201","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210306","Roka Khnong","rkarkñúg","Roka Khnong","rkarkñúg","210802","Phsar Ta Kao","pSartaeka","21080202","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210306","Roka Khnong","rkarkñúg","Roka Khnong","rkarkñúg","210802","Sambuor","sMbYr","21080203","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210306","Roka Khnong","rkarkñúg","Roka Khnong","rkarkñúg","210802","Khsoeng","xSwg","21080204","No"
"Takeo","taEkv","21","Doun Kaev","dUnEkv","2108","Daun Keo","dUnEkv","2103","210306","Roka Khnong","rkarkñúg","Roka Khnong","rkarkñúg","210802","Ou Svay Chek","GUrsVayeck","21080205","No"
